word,entropy,freq,vowel,overlay,y1,y2,y3,mu,sigma
dress,3.047220983,27318959,1,1,-1.349624078,-0.38527225,0.521922584,4.35644721984863,1.4893354177475
flask,3.044826727,1150132,1,0,-0.088983144,-1.398045572,0.370890032,4.09337854385376,1.04216492176056
tenth,3.044584183,3317039,1,1,-1.400149287,-0.541401632,0.204975978,4.39910316467285,1.12622213363647
obese,3.044251719,1673406,3,1,-0.613415459,2.004521536,-1.210805283,4.35768890380859,1.26432192325592
lofty,3.044038313,1018661,1,0,-0.090650897,-1.398931971,0.369339184,4.09649896621704,1.04161524772644
harsh,3.043244217,4087715,1,1,-1.40108736,-0.536445909,0.215493748,4.39438676834106,1.14152777194977
slash,3.042704419,2935535,1,1,-1.404255407,-0.543957346,0.200378047,4.40300750732422,1.1208233833313
wagon,3.042687568,5198530,2,0,0.310128442,-0.093504964,-0.272088937,4.28860759735107,1.14220440387726
newly,3.042632145,21102330,1,0,-0.054866305,-1.268435917,0.635409656,3.83238554000855,0.986666858196259
twang,3.04178891,243118,1,0,-0.096173014,-1.404064012,0.359616052,4.11283016204834,1.03799843788147
shack,3.041159212,2739743,1,0,-0.092542139,-1.387860227,0.392800461,4.0664267539978,1.04635584354401
fancy,3.040757237,8777135,1,0,-0.081747593,-1.348630711,0.472779476,3.96382355690002,1.05032408237457
grimy,3.039206192,139160,1,0,-0.101013053,-1.404843889,0.358858664,4.11671018600464,1.0367705821991
human,3.038707137,160573748,2,0,0.599369911,0.916342249,1.784686684,4.4500846862793,1.59864163398743
cumin,3.038589534,612220,2,0,0.294014462,-0.123483191,-0.33179121,4.29802560806274,1.12473833560944
press,3.038336472,179652730,1,1,-1.074998239,0.604606539,2.539629456,4.29635381698608,1.36572134494782
phony,3.03671009,765758,1,0,-0.104303807,-1.400871337,0.367746784,4.10676193237305,1.0384749174118
pixel,3.036538471,8813200,2,0,0.305972505,-0.070255866,-0.222790345,4.28951692581177,1.14964389801025
nobly,3.036530231,118764,1,0,-0.105861266,-1.405084334,0.359229229,4.11908626556397,1.03584611415863
ruder,3.035627838,89666,2,1,-1.027169052,0.71556846,-0.53263968,4.45978832244873,1.21353483200073
theme,3.035304206,37219937,2,1,-0.956920643,0.956918603,-0.04127883,4.12379741668701,1.09935021400452
spell,3.034647106,8506049,1,1,-1.408109854,-0.508071314,0.276011774,4.37266874313355,1.2410945892334
mound,3.03407555,2259654,2,0,0.289044476,-0.11295609,-0.308913122,4.30089044570923,1.13085174560547
think,3.033908815,217856550,1,0,0.304786071,0.010201939,3.240820205,3.90553116798401,1.29151439666748
circa,3.032498483,3475462,2,1,-1.026334432,0.737451494,-0.487092107,4.41309452056885,1.24034106731415
extol,3.031613297,149713,2,0,0.280594309,-0.126770888,-0.336241192,4.30582571029663,1.12280130386353
brink,3.030620563,1484879,1,0,-0.113876259,-1.396442188,0.378719115,4.09774398803711,1.03941559791565
pivot,3.029689157,1734444,2,0,0.280159242,-0.116546993,-0.314812571,4.30605792999268,1.12874698638916
canon,3.02941223,41144763,2,1,-0.960022819,0.982194216,0.012062008,4.10845851898193,1.08844041824341
speed,3.029072574,83135749,2,1,-0.880530865,1.255140511,0.567740487,3.96664786338806,1.01159930229187
lever,3.028889534,3566558,2,1,-1.032646752,0.73789819,-0.485023062,4.40928363800049,1.23751091957092
macho,3.027226256,797523,2,0,0.273945573,-0.122736668,-0.326619854,4.30967903137207,1.12513518333435
woman,3.026901795,70613606,2,0,0.406544249,0.33108568,0.597218425,4.008216381073,1.05692362785339
aroma,3.026430404,2018777,3,1,-0.644785549,2.006048261,-1.201970425,4.3683648109436,1.25823223590851
tacky,3.025312591,519106,1,0,-0.1252582,-1.402934093,0.367210985,4.11988973617554,1.03390288352966
wrong,3.025145307,49156828,1,0,-0.032777078,-1.086774125,1.010793463,3.78991317749023,0.9165980219841
reedy,3.024569477,316918,2,1,-1.046609912,0.71659996,-0.526986258,4.44878816604614,1.20440578460693
quest,3.024240794,14258533,2,0,0.294258372,-0.035354486,-0.147798094,4.29069375991821,1.14149880409241
blush,3.023978562,1722003,1,0,-0.125361094,-1.395168502,0.383446199,4.09821844100952,1.03826487064362
study,3.022971296,152978354,1,0,0.161366635,-0.411975905,2.385012113,4.17048788070679,1.6711277961731
libel,3.022944083,866830,2,1,-1.048482095,0.720109115,-0.519321181,4.44039440155029,1.20763444900513
freed,3.02239718,2683280,2,1,-1.045999926,0.731894799,-0.495156217,4.41616439819336,1.22315537929535
grown,3.022086613,13931521,1,0,-0.105470363,-1.315877494,0.545447331,3.91108560562134,1.02850866317749
dingo,3.021717379,420174,2,0,0.263325045,-0.125411655,-0.330294262,4.31585216522217,1.12355983257294
pinch,3.021427031,2082769,1,0,-0.129258569,-1.39292621,0.38883027,4.09331941604614,1.03889501094818
risky,3.019423547,2412508,1,0,-0.132230269,-1.390863517,0.39367265,4.08859729766846,1.03957462310791
dusty,3.019370721,2339959,1,0,-0.132463605,-1.391337247,0.392725372,4.09000301361084,1.03926968574524
wooer,3.019033425,1,3,1,-0.661930626,1.992627168,-1.226911242,4.39004564285278,1.26429033279419
shaky,3.018088254,766843,1,0,-0.137769379,-1.40161489,0.372217863,4.12059783935547,1.0326110124588
shrub,3.017522227,1458217,1,0,-0.137467785,-1.397143469,0.381501136,4.10799217224121,1.0351814031601
lorry,3.017286915,549887,1,1,-1.454487281,-0.560489638,0.174895831,4.44304704666138,1.09831190109253
nerve,3.017132084,6567418,2,1,-1.048053075,0.75693119,-0.442503766,4.33681583404541,1.23026263713837
adage,3.016102043,419158,3,1,-0.666399392,1.995233716,-1.220663671,4.38891124725342,1.26184940338135
botch,3.016091515,92410,1,0,-0.142644522,-1.406079487,0.363772083,4.13479089736939,1.02929997444153
godly,3.015562184,725475,1,0,-0.142388209,-1.401985621,0.372275067,4.12325668334961,1.03165018558502
hymen,3.015533159,341598,1,0,-0.143172661,-1.404482161,0.367202805,4.13051128387451,1.0301148891449
newer,3.015464783,7122879,2,1,-1.049989988,0.760474727,-0.434755239,4.32538366317749,1.22536754608154
wrack,3.014939947,68820,1,0,-0.14475915,-1.40627925,0.363735557,4.13609170913696,1.02884352207184
wench,3.014725049,310447,1,0,-0.14468444,-1.40471723,0.366984038,4.13169956207275,1.02973663806915
scrub,3.014590407,2360299,1,0,-0.141016107,-1.391397712,0.39413856,4.09317684173584,1.03784322738647
clung,3.014294836,365864,1,0,-0.145351917,-1.404374336,0.367820242,4.13097476959229,1.02982103824615
vowel,3.013831634,1033509,2,0,0.250322585,-0.121742563,-0.320291737,4.32339572906494,1.12566983699799
lying,3.013483548,8260845,1,0,-0.131749445,-1.353086168,0.472475617,3.99060916900635,1.0505393743515
knife,3.013401759,11297715,2,0,0.269130098,-0.055038011,-0.184379614,4.30765628814697,1.14200282096863
vigor,3.01328983,977544,2,0,0.249242083,-0.122128199,-0.320902561,4.32402467727661,1.12544333934784
donor,3.013205151,7096675,2,1,-1.054101044,0.760213308,-0.434561161,4.32505607604981,1.22442162036896
ledge,3.012916833,1157598,2,1,-1.065948653,0.721595059,-0.513074131,4.42930793762207,1.20010614395142
shoot,3.012520277,12695618,2,1,-1.044651322,0.796581309,-0.360315709,4.26731300354004,1.19160234928131
stunk,3.012110262,76458,1,0,-0.149830164,-1.406343658,0.364513841,4.13805389404297,1.02798187732697
bleed,3.009983934,1989071,2,1,-1.06963361,0.726881782,-0.501370701,4.41627216339111,1.20450878143311
gravy,3.009732547,1441099,1,0,-0.151500251,-1.397568728,0.383138929,4.11411094665527,1.03265810012817
slump,3.009551653,878659,1,0,-0.152898274,-1.401232129,0.375740384,4.12484264373779,1.03036558628082
squat,3.009369265,925062,2,0,0.242095827,-0.122627385,-0.320658668,4.32817554473877,1.12513983249664
cross,3.009048211,74230978,1,1,-1.32873936,-0.081862034,1.15176746,4.36844158172607,1.28518843650818
magic,3.008979426,36676771,2,0,0.309595489,0.109758827,0.1524778,4.1664252281189,1.03972887992859
tryst,3.008587598,205722,0,1,-1.866011824,-1.841387969,0.869480731,4.2867546081543,1.03552341461182
motif,3.008138545,2961524,2,0,0.243768719,-0.109439089,-0.293418993,4.32717704772949,1.13281381130219
froze,3.007704458,594804,2,0,0.238473791,-0.124841313,-0.324629991,4.33028316497803,1.12384557723999
virus,3.006498316,36286003,2,0,0.304390943,0.107118654,0.147901212,4.17242622375488,1.03986787796021
jaunt,3.006318055,180434,2,0,0.235191656,-0.127590784,-0.329780858,4.33219432830811,1.12224054336548
sooth,3.005231251,141125,2,1,-1.081700412,0.714677745,-0.524684061,4.43707180023193,1.1833701133728
shown,3.00510098,68755779,1,0,-0.031414116,-0.960180217,1.274911094,4.22932529449463,1.3658607006073
juice,3.004994466,10973425,3,0,0.648635052,1.220825537,-0.883714985,4.45344972610474,1.26772284507751
fluke,3.00441746,1168887,2,0,0.23366144,-0.121242011,-0.316247431,4.33307123184204,1.12593019008636
bound,3.003962013,22303643,2,0,0.273159754,0.016124895,-0.036497198,4.30540704727173,1.1255669593811
night,3.003442443,130531484,1,0,0.083449025,-0.558677656,2.092683646,4.27104187011719,1.81499528884888
pouch,3.002835993,4023912,2,0,0.236265459,-0.102746831,-0.278093124,4.33152151107788,1.13669228553772
tenet,3.0026707,834143,2,1,-1.084980292,0.719079459,-0.514901691,4.42671251296997,1.18733608722687
avoid,3.001859995,36508203,3,0,0.691712079,1.386686547,-0.545105381,4.17982530593872,1.17527079582214
flank,3.00152576,910609,1,0,-0.167261666,-1.401347946,0.378083945,4.13021278381348,1.02796292304993
tasty,3.000930197,3565676,1,1,-1.478131047,-0.54154498,0.218713391,4.44020938873291,1.1671758890152
boxer,3.000295534,3592432,2,0,0.230876585,-0.105654042,-0.283194182,4.33465671539307,1.13499128818512
ahead,3.000156452,28375319,3,1,-0.641727786,2.176318399,-0.846949858,4.22133922576904,1.17910981178284
vogue,2.999771855,2159792,3,0,0.622435874,1.163322511,-0.999081281,4.58638048171997,1.33829379081726
hydro,2.999511138,3725464,1,0,-0.165512753,-1.383131348,0.415810415,4.07867479324341,1.03851914405823
brown,2.999345727,64112042,1,0,-0.050616039,-0.990598543,1.214845603,4.13462257385254,1.24804902076721
frisk,2.99879263,152512,1,0,-0.173619871,-1.406386078,0.368707417,4.14658355712891,1.02469325065613
where,2.998671704,360468339,2,1,-0.406125874,3.056699646,4.244499223,4.14092588424683,1.14083898067474
gauze,2.998536033,556178,3,0,0.617155755,1.152848497,-1.020003483,4.6108341217041,1.35565447807312
begun,2.998517886,8636352,2,0,0.237303578,-0.072937984,-0.216030899,4.32918882369995,1.14095032215118
balmy,2.998428017,210906,1,0,-0.17416377,-1.406021188,0.36956731,4.14575290679932,1.02480173110962
hello,2.998100077,32960381,2,1,-1.031910425,0.927729987,-0.0887345,4.15692281723023,1.10797929763794
grass,2.99764728,12868953,1,1,-1.466284171,-0.48120189,0.342593944,4.41111183166504,1.38158643245697
wring,2.997443951,188579,1,0,-0.17597495,-1.406205989,0.369507408,4.14691591262817,1.02451038360596
mogul,2.996141944,753098,2,0,0.217995306,-0.124278392,-0.319768318,4.34200048446655,1.12746548652649
motor,2.995844436,40615655,2,1,-1.021361048,0.977401734,0.013094903,4.12804508209229,1.08667743206024
seven,2.995758339,44224906,2,1,-1.014630745,1.000859992,0.060870751,4.11567640304565,1.07941579818726
small,2.995595238,208371878,1,1,-1.097028968,0.7895709,2.929851553,4.45093679428101,1.43883895874023
testy,2.995551277,167487,1,1,-1.494280596,-0.563851524,0.175038107,4.47053050994873,1.1091947555542
dozen,2.995525662,9776227,2,0,0.234100314,-0.065648902,-0.200232699,4.33141851425171,1.13865804672241
kneel,2.995268512,417602,2,1,-1.099078291,0.716073392,-0.518641539,4.42979621887207,1.17828762531281
imbue,2.99454491,105068,3,0,0.609122264,1.149755209,-1.025017088,4.61254262924194,1.35607802867889
swami,2.994319884,900023,2,0,0.21500093,-0.123396758,-0.317388233,4.34371089935303,1.12846541404724
exult,2.994279521,151420,2,0,0.213500346,-0.128264635,-0.327283597,4.34446811676025,1.12801003456116
beget,2.993432584,119815,2,1,-1.10294593,0.714063642,-0.522142273,4.43334197998047,1.17462611198425
truss,2.993261854,1484384,1,1,-1.495883081,-0.555383393,0.193010347,4.46376323699951,1.13526725769043
heave,2.992853025,296454,3,1,-0.708417195,1.993498968,-1.216723074,4.40741300582886,1.25618147850037
snowy,2.992292119,1631719,1,0,-0.182481007,-1.3970326,0.389835066,4.12350559234619,1.02802836894989
woken,2.991632948,364304,2,0,0.209149957,-0.126987473,-0.323833457,4.34695434570313,1.12946236133575
black,2.991266541,244690155,1,0,0.279336317,0.182913425,3.60607035,3.85434007644653,1.21579265594482
honor,2.991215928,16787246,2,1,-1.075134815,0.822319969,-0.301079248,4.25244331359863,1.1712532043457
mocha,2.991052474,933522,2,0,0.20919256,-0.123310701,-0.316163014,4.34700012207031,1.13011276721954
speck,2.991039852,757962,1,0,-0.1863984,-1.402762883,0.378573789,4.14403963088989,1.0262610912323
scuba,2.990937383,6366349,2,0,0.219349427,-0.087999562,-0.244251866,4.34165048599243,1.1409375667572
toxin,2.990363812,1495922,2,0,0.209027718,-0.119682611,-0.30855689,4.34707355499268,1.13079071044922
drunk,2.989982655,10519219,1,0,-0.169677758,-1.339353008,0.507981357,3.96702337265015,1.05013227462769
fence,2.989801049,6796605,2,1,-1.096735912,0.757319352,-0.432930239,4.33561706542969,1.21696639060974
seedy,2.989427155,284954,2,1,-1.109829568,0.714975669,-0.518998651,4.43126201629639,1.17373013496399
smell,2.988582296,6642666,1,1,-1.494453316,-0.5220409,0.2623813,4.43910837173462,1.24637866020203
stout,2.987555116,1939514,2,1,-1.110037791,0.725655583,-0.496658567,4.41016864776611,1.1869170665741
crazy,2.987124908,23032837,1,0,-0.15094268,-1.258124144,0.674237283,3.84057521820068,0.9821897149086
pasta,2.986772421,5855460,2,1,-1.103974375,0.751079416,-0.444658017,4.35780668258667,1.21897745132446
unfit,2.986574156,814145,2,0,0.200916288,-0.124267216,-0.316670747,4.3500714302063,1.13187301158905
loyal,2.98657318,4498834,2,1,-1.106920368,0.742252715,-0.462560319,4.37928199768066,1.21039628982544
zebra,2.98645954,2902469,2,0,0.204694004,-0.110696806,-0.289011982,4.34855079650879,1.13334512710571
sooty,2.985593865,220245,2,1,-1.116842295,0.71440052,-0.518937426,4.43212032318115,1.17102432250977
vomit,2.984797935,767124,2,0,0.19763432,-0.124644469,-0.316867799,4.35126876831055,1.13256645202637
bayou,2.984265797,1397958,3,0,0.593114708,1.157745237,-1.005450339,4.59723424911499,1.34094679355621
alloy,2.98387767,5468839,2,1,-1.109914418,0.748449527,-0.449080739,4.36767578125,1.21782445907593
crump,2.983545046,328553,1,0,-0.200687401,-1.405856331,0.374685846,4.16687059402466,1.02715015411377
dryer,2.983475886,5592001,1,1,-1.505634944,-0.529076516,0.249701695,4.44950866699219,1.22660183906555
grill,2.983400781,10254124,1,1,-1.496876416,-0.498773681,0.311405824,4.43396282196045,1.3392059803009
aphid,2.983258322,295138,2,0,0.193966924,-0.127774645,-0.322744336,4.35263681411743,1.13287305831909
parry,2.982346706,1371591,1,1,-1.51571523,-0.556556563,0.194130242,4.47700071334839,1.14218735694885
rower,2.982038975,239796,2,1,-1.123193939,0.71438432,-0.517827956,4.43189859390259,1.16917514801025
amply,2.981625938,321480,1,0,-0.204149965,-1.405979664,0.375051556,4.17028951644898,1.02750134468079
axion,2.981587682,276049,3,0,0.586161368,1.150344383,-1.019653756,4.60984420776367,1.35002136230469
venom,2.981290781,1883158,2,0,0.19346013,-0.11753112,-0.301261809,4.35270881652832,1.13476073741913
smack,2.980593996,1451860,1,0,-0.203848273,-1.398673289,0.390254976,4.14537715911865,1.02904856204987
enema,2.980275444,1329511,3,1,-0.729051276,1.999707321,-1.200044177,4.40865039825439,1.24874973297119
agape,2.980208606,414471,3,1,-0.730916937,1.993756462,-1.21213539,4.41600131988525,1.25236582756042
mangy,2.979262223,55682,1,0,-0.208905132,-1.407802745,0.372100394,4.18056488037109,1.02762520313263
would,2.978804225,572644147,2,0,1.277780165,3.592567588,7.25126841,4.74071359634399,1.99122452735901
weigh,2.978053042,3587993,2,0,0.190893341,-0.106579445,-0.27792967,4.35352230072022,1.13724613189697
major,2.977404544,122592252,2,0,0.416741468,0.666974747,1.296811849,4.45505952835083,1.42900490760803
wreck,2.976968274,2447935,1,0,-0.208464392,-1.392344506,0.404302123,4.12802934646606,1.03092098236084
ivory,2.975985114,7146685,2,0,0.193965402,-0.083529726,-0.230348478,4.35438346862793,1.13516366481781
gaudy,2.975153926,248813,2,0,0.179313125,-0.128402449,-0.321417671,4.35816764831543,1.13592910766602
dimly,2.975101348,342692,1,0,-0.21583566,-1.406104769,0.376893735,4.18084716796875,1.02874839305878
pithy,2.973382013,194285,1,0,-0.219208796,-1.407138782,0.375341596,4.1872615814209,1.02889263629913
gauge,2.973378044,9952466,3,1,-0.724998231,2.055482324,-1.084300152,4.35278654098511,1.21887040138245
askew,2.973105955,473664,2,0,0.176061388,-0.127023367,-0.317952453,4.35862684249878,1.13659834861755
foamy,2.97233405,226531,2,0,0.174202667,-0.128660955,-0.321037617,4.35889482498169,1.13485181331635
eerie,2.972150227,772484,4,2,-1.664347187,4.116637207,-2.097169674,5.41196823120117,1.34281730651855
equal,2.970910794,34832354,3,0,0.632892518,1.374545291,-0.559872113,4.16511154174805,1.16838252544403
defer,2.97058812,1207925,2,1,-1.141926896,0.720216028,-0.5022778,4.41965961456299,1.17075681686401
musty,2.969910839,237343,1,0,-0.22536514,-1.406998802,0.376742059,4.19212770462036,1.02959430217743
album,2.969164729,77914316,2,0,0.316704619,0.376216269,0.707634715,4.16573905944824,1.18474793434143
bleep,2.968488901,397961,2,1,-1.147244762,0.714866288,-0.512492311,4.4299840927124,1.16282105445862
lilac,2.968288406,1738684,2,1,-1.145047521,0.7235735,-0.49470476,4.41332101821899,1.17411315441132
banal,2.967855,260129,2,1,-1.148646954,0.713944768,-0.514164304,4.43175172805786,1.16131913661957
moldy,2.96767531,208515,1,0,-0.229437883,-1.407276306,0.37689565,4.19656419754028,1.03061151504517
music,2.967587094,414028837,2,0,0.955044418,2.561045763,5.155259215,4.69850635528564,1.91749095916748
gusty,2.966853316,202515,1,0,-0.230926637,-1.407348441,0.377012988,4.19807529449463,1.03120839595795
brass,2.966466411,14298573,1,1,-1.519596071,-0.473165561,0.368972186,4.44778394699097,1.45152902603149
elbow,2.966273121,3484326,2,0,0.16952441,-0.107728149,-0.276482061,4.36252784729004,1.14080417156219
unfed,2.965027422,20266,2,0,0.160677534,-0.130296283,-0.322018101,4.36068248748779,1.12988233566284
colon,2.964831537,5494297,2,1,-1.144096051,0.747847307,-0.444185627,4.3714599609375,1.20392370223999
robot,2.962649898,12656312,2,1,-1.134354623,0.794315636,-0.348900414,4.29499578475952,1.18364262580872
budge,2.960951888,418361,2,0,0.15411229,-0.127872765,-0.315775381,4.35958433151245,1.13204514980316
